product_id,text
11055,Stainless 303
600092,Iron and steel remeltable compressor scrap
18074,"Zinc, nuevo"
17967,Wolframio en polvo
10214,"Miscellaneous copper electrolyte waste (99,97%Cu)"
10003,"Aluminium, Whrought Aluminium 2xxx series 1, Machine part, Clean"
10148,Refuse
31001,STAINLESS STEEL SCRAP
600001,"Iron, Miscellaneous steel, Solids, Clean"
18039,"Acero inoxidable, chatarra V4a"
10072,"Aluminium, shredded"
600155,"Solid Copper punchings, no coating, might vary based on specific content"
600098,"Aluminium, Cast Aluminium - 226, Ingot, Clean"
10004,NEW PURE ALUMINUM WIRE AND CABLE
600041,"Kupfer-Nickel, blank"
30005,MS58 Späne
600114,Carburo de wolframio con hierro
600053,MS63 alt
10156,200 SERIES STAINLESS STEEL SCRAP SOLIDS
600262,"Copper, copper 99.9%, Wire, Coated in Tin"
600048,Honeybrass
10051,"Copper, Milberry 1, Coil, Lacquered"
10217,Granulado de cobre con Sn
600071,"Edelstahl - 15MO3, Rohre, rein"
10091,Stainless steel - 1.4828
10197,"Electrical machines, Trafos with Copper core, Machine, Other casings"
30027,ALUMINUM AIRPLANE CASTINGS
18056,Power supplies
600048,Messing Milbe 1%
10008,No. 1 COPPER WIRE
30005,"Shall consist of mixed yellow brass solids, including brass castings, rolled brass, rod brass, tubing and miscellaneous yellow brasses, including plated brass. Must be Must be free of manganese-bronze, aluminum-bronze, unsweated radiators or radiator parts, iron, and excessively dirty and corroded materials . Must also be free of any type of munitions including, but not limited to, bullet casings. "
11046,"Copper, Milberry 1, Cable - 90-10, Cased in plastic"
600263,"Copper, Brass CuZn15, Solids, Clean"
600216,Aluminium Dust
10024,No. 1 COPPER WIRE
600038,"Virutas de torneado de aluminio forjado 6010, limpio"
18053,"CPU, plástico, contaminada"
10143,Hub de USB
600036,"Cast Aluminium 226 turnings, < 5% contamination"
10124,Stainless steel - 1.4841
600141,"Copper, Milberry 3, Solids, cased in zinc"
10148,Pallets
600159,"Brass EDM wire is a highly effective tool for precision cutting and shaping of hard materials. Made from a brass alloy consisting of copper and zinc, it offers unique properties that make it ideal for precision machining and cutting applications. With a high cutting speed, excellent surface finish, and compatibility with various EDM machines, including popular brands like Mitsubishi, Sodick, Fanuc, and Makino, brass EDM wire is commonly used in industries such as aerospace, automotive, electronics, medical device manufacturing, and mold and die making."
10072," Shall be made up of a combination of the nonfer­ rous metals: aluminum, copper, lead, magnesium, stainless steel, nickel, tin, and zinc, in elemental or alloyed (solid) form . The percentage of each metal within the nonferrous concentrate shall be subject to agreement between buyer and seller. Material generated by eddy current, air separation, flota- tion, screening, other segregation technique(s), or a combination thereof. Shall have passed one or more magnets to reduce or eliminate free iron and/or large iron attachments  . Shall be free of radioactive mate­ rial, dross, or ash. Material to be bought/sold under this guideline shall be identified as "" Zorba "" with a number to follow indicating the estimated percent­ age nonferrous metal content of the material (e.g., ""Zorba 90"" means the material contains approxi­ mately 90% nonferrous metal content). May also be screened to permit description by specific size ranges. (Refer also to Zorba under Mixed Metals.)"
90003,Cable de aluminio con apantallamiento de Cu
18061,Old Ferrous Scrap (E3)
600047,Twire
18049,"Leiterplatten Klasse 1B, neu"
10116,SCRAP LEAD-SOFT
10059,"Conectores que contienen Au, con Fe"
19465,Discos duros
600218,"Iron, E8, Punchings, Clean"
600107,"Copper, Eco Brass , Turnings, Clean"
31027,Edelstahl - 1.4855
600189,Acero de punzón de bajo manganeso (acero al carbono)
10064,Underground cables with lead shielding
3010,"Iron, E5, Turnings, Clean"
600198,niedrig legierter Stahl 1.6578
30025,"Chapas de aluminio lacadas, bajo en cobre (series 3, 5 y 6000)"
18035,"Latón MS63, nuevo, piezas"
600093,"Aluminium, -, Profile, Other contaminations"
600177,Stainless steel of low alloy (low nickel)
10200,Aluminium with bronze
600086,stainless steel 1.4306
600064,Pig Iron
90003,"Aluminium, Aluminium-copper cable, Solids, Clean"
600268,Stahl vernickelt 24
600201,"Iron, Stainless steel - 1.4310, -, Clean"
31017,Autopakete
600122,"Copper (Cu): 80-95%
Tin (Sn): 5-20%
Other elements: small amounts, depending on the specific type or grade of bronze, but may include:
Lead (Pb)
Zinc (Zn)
Iron (Fe)
Aluminum (Al)
Nickel (Ni)
Manganese (Mn)
Phosphorus (P)
It's important to note that the exact composition of bronze can vary depending on the specific type or grade, as well as the intended use and manufacturing process. The addition of other elements can affect the properties of bronze, such as its strength, hardness, and corrosion resistance."
600035,"Cliff (>95% Cu) solids, unclean"
10046,"Edelstahl, V2A Schrott, Nirosta, Stanz"
10204,ALUMINUM EXTRUSION DEALER GRADE
10031,Aluminium cable 50%
10036,"Aluminium, Pure aluminium, Cable - 80-20, Cased in plastic"
10025,FE Schreddermaterial
18019,Tungsten borers and cutters
18018,"HSS, gemischt, Schnellarbeiterstahl"
10103,"Aluminium, Whrought Aluminium 1xxxx series 1, Sheets, Gold plating"
18055,Disc drives
600086,"Stainless steel, 1.4306, Pipes, Clean"
600122,Bronze 
600077,"Aluminium, Cast Aluminium - 99%, Granules, Clean"
10154,"Mischgewebe, Wbz mit Fe"
18007,"Alu-Kupfer-Kühler, rein"
10159,"Shall consist of lead base bearing metal containing not less than 8% tin, free from Allens metal, orna­mental, antimonial and type metal. Must be free from all zinc and excessive copper in the alloy."
18042,Circuitos impresos de móviles y smartphones
10175,Brake discs
600111,"Mixed Copper Granulate with impurities, minimum 98% Copper"
18024,No. 2 COPPER SOLIDS AND TUBING
18011,Clean aluminium wheels
27735,4/6xxx Aluminium Punchings
10120,Acero inoxidable - 1.4462
31012,Bronce CuSn10
21649,Silberkontakte
10002,"Aluminium, Pure aluminium, Solids, Other contaminations"
10180,"Shall consist of No. 1 bare, uncoated, unalloyed cop­per wire , commonly known as Bare Bright copper wire. Wire gauge subject to agreement between buyer and seller. Green copper wire and hydrauli­ cally compacted material to be subject to agreement between buyer and seller."
10065,"Copper, Milberry 1, Machine, Clean"
10161,"Iron, Stainless steel - 1.4541, Solids, Clean"
600205,"Iron, Stainless steel 1.4401, -, Clean"
10154,STAINLESS STEEL SCRAP
11055,CrNi 12/2
18034,Messing-Patronenhülsen
10093,STAINLESS STEEL SCRAP
10163,"Iron, Stainless steel - 1.4162, Solids, Clean"
600188,"Acero de punzón de alto manganeso (más de 0,3 %)"
10079,Scrap iron
10005,Aluminium extension profiles
600087,"Sheet scrap, head and tails on pallet"
10214,"Gemischte Kupfer Elektrolytabfälle (99,97%Cu)"
10093,Acero inoxidable - 1.4529
18060,"E1 - Eisen und Stahl, Mischschrott"
10150,Edelstahl - 1.4571
10106,"Copper, Power supply, Electronics, Cased in plastic"
600120,Messing Verzinnt
18067,YELLOW BRASS CASTINGS
10103,Placa de aluminio con revestimiento de oro
30055,POST-CONSUMER ALUMINUM CAN SCRAP
600200,"Kupfer 99.8%, Folie"
600142,"Copper, Milberry 3, Solids, cased in zinc"
600094,EN 1982 CC333G
600196,410 stainless steel is a martensitic stainless steel grade that can be hardened after heat treatment. This grade is written as 1.4006 or X12Cr13 according to EN norm and it is written as UNS S41000 according to UNS norm. AISI 410 (UNS S41000) grade can be heat treatable.
600209,Aluminium mit Gummi
10251,Tombak
18072,BLOCK TIN
10156,Vehículo al final de su vida útil
10207,"Aluminium, Whrought Aluminium 5xxx series 2, Solids, Clean"
10168,"Iron, Carbon steel, Solids, Lacquered"
10150,X6CrNiMoTi17-12-2	
10027,STAINLESS STEEL TURNINGS
600075,Busheling
600042,"Copper, Brass 1, Turnings, Other contaminations"
10175,Bremsscheiben
19556,Blei alt
10128,"Shall consist of mixed yellow brass solids, including brass castings, rolled brass, rod brass, tubing and miscellaneous yellow brasses, including plated brass. Must be Must be free of manganese-bronze, aluminum-bronze, unsweated radiators or radiator parts, iron, and excessively dirty and corroded materials . Must also be free of any type of munitions including, but not limited to, bullet casings. "
600156,Tin-plated copper punchings
31011,"Gewebe, gemischt (Kupfer-Messing)"
600266,Container 
600082,"Lead, Unalloyed Lead, Granules, Lead Coating"
10099,No. 1 COPPER WIRE
18053,"CPU, Kunststoff, behaftet"
10134,"Zinn, unrein"
31022,"Structural steel, clean"
600200,"Berry, Cu Folie, Sauber"
30024,Chapas de aleación de aluminio lacadas (serie 8000)
18042,"Handy-, Smartphone-Platinen"
600216,Aluminium Bars
600110,Edelstahl - 1.3981
600100,Acero inoxidable - 1.2080
10106,Power distribution box
600261,"Copper, Milberry 1, Punchings, Cast iron coating"
600119,"Copper, copper 99.9%, Granules Fine, Clean"
10021,"Aluminium, Whrought Aluminium 8xxx series 1, Wire, Clean"
18029,No. 1 COPPER WIRE
11046,Copper-red/white unclean 95% - with plastic or screw
30002,Nódulos de cobre Nº 3
18006,"Aluminium, Whrought Aluminium 1xxxx series 1, Sheets, Oxidized (rusted)"
600099,Película de rayos X
600051,Messingrohre (M58)
600033,V4A - Abfälle
600112,Chapas de hierro E2 + E8
600147,Aluminiumlegierung 6111
10212,"Electrical machines, Engines, Machine, Other casings"
600259,CuFe 2P clean
18058,Electric motors
21650,Tungsten carbide saw blades
10154,Stahlbronze
10046,"Stainless steel, V2a scrap, nirosta, punchings"
600039,"Perfiles de aluminio forjado 6060, limpio"
600078,Talon - Alu hairwire
10154,Steel-bronze alloy
600095,Getriebe Bronz
18058,Alternator
30016,MIXED LOW COPPER ALUMINUM CLIPPINGS AND SOLIDS
30053,New Ferrous Scrap (Low residuals uncoated (2)) (E2)
30011,AlMn nuevo (serie 3xxx)
4060,Kupferstaub
10151,"Iron, Stainless steel - 1.4509, Solids, Clean"
600104,"AlMn1Mg0,5 Bailed, Clean"
600203,"Iron, Stainless Steel - 15-7, Solids, Clean"
3010,"Thick new production steel scrap predominantly more than 3 mm thick prepared in a manner to ensure direct charging. The steel scrap must be uncoated unless permitted by joint agreement and be free of rebars and merchant bars even from new production. Must be free of metallic copper, tin, lead (and alloys), mechanical pieces and steriles to meet the aimed analytical contents. Refer to points B) and C) of the general conditions."
600044,Virutas de torneado de AlSi7Mg
600205,Acero inoxidable 1.4401
10110,"Cartuchos de latón, sucios"
600067,"Iron, Stainless steel - 1.7380, Tubes, Clean"
10135,"Copper, Milberry 1, Solids, Clean"
18015,"Shall consist of aluminum borings and turnings of one specified alloy. Material should be free of oxida­ tion, dirt, free iron, stainless steel, magnesium, oil, flammable liquids, moisture and other non-metallic items. Fines should not exceed 3% through a 20 mesh (U.S. standard) screen."
10018,CLEAN ALUMINUM LITHOGRAPHIC SHEETS
18060,Old Ferrous Scrap (E1)
600085,Sows
10004,"Shall consist of new, clean, unalloyed aluminum wire or cable free from hair wire, ACSR, wire screen, iron, insulation and other non-metallic items."
10158,CLEAN ALUMINUM LITHOGRAPHIC SHEETS
600140,Zinc coated Copper solids
18025,"Kupfer, blank I, Millberry"
10089,Kupfer Späne
10046,"Iron, Stainless steel - 1.4301, Punchings, Clean"
600193,Residuos de cobre de baja resistencia
10162,COPPER-BEARING SCRAP
600154,"Iron, Stainless steel - 1.4016, Punchings, Clean"
600074,"Aluminium, Whrought Aluminium 1020, Ingot, Clean"
600193,Copper low-strength waste
18073,"Zinc, Pure Zinc, Solids, Oxidized (rusted)"
18037,"V2A-Edelstahl, bekannt unter der Werkstoffnummer
1.4301 (AISI 304), ist eine der meistgenutzten austenitischen Edelstahllegierungen. Er zeichnet sich durch eine gute Korrosionsbeständigkeit gegen viele Arten von Korrosion aus und ist leicht zu verarbeiten. V2A-Edelstahl findet breite Anwendung in der Lebensmittelindustrie, Architektur, im Automobilbau und in vielen anderen Bereichen. <br/>
<br/>

(1.4301 / AISI 304) <br/>
Zusammensetzung (%) <br/>
C (Kohlenstoff)	max. 0,07 <br/>
Mn (Mangan)	max. 2,0 <br/>
Si (Silicium)	max. 1,0 <br/>
P (Phosphor)	max. 0,045 <br/>
S (Schwefel)	max. 0,030 <br/>
Cr (Chrom)	17,5 - 19,5 <br/>
Ni (Nickel)	8,0 - 10,5 <br/>
N (Stickstoff)	max. 0,1 <br/>
<br/>

Liste der gängigsten V2A-Legierungen: <br/>

* 		1.4301 (AISI 304) <br/>
* 		1.4303 (AISI 305) <br/>
* 		1.4305 (AISI 303) <br/>
* 		1.4306 (AISI 304L) <br/>
* 		1.4307 (AISI 304L) <br/>
* 		1.4310 (AISI 301) <br/>"
10211,"Aluminium, Pure aluminium, Solids, Clean"
10079,Eisenguss
10091,"Iron, Stainless steel - 1.4828, Solids, Clean"
600098,Lingotes de 226
18047,Placas base para servidores
30013,AlMgSi bare sheets (6000-series)
30030,NEW PRODUCTION ALUMINUM EXTRUSIONS
600199,"Iron, Low alloyed shavings, Shavings, Clean"
31027,Acero inoxidable - 1.4855
600110,Acero inoxidable 1.3981
600256,"Iron, E2+E8 Iron, Punchings, Other contaminations"
10034,"Copper bars, bright, no adhesives"
31034,"New production thin steel crap (less than 3 mm thick) compressed or firmly baled in a manner to ensure direct charging. The steel scrap must be uncoated unless permitted by joint agreement. Must be free of metallic copper, tin, lead (and alloys), mechanical pieces and steriles to meet the aimed analytical contents. Refer to points B) and C) of the general conditions."
30013,"Shall consist of new, clean, uncoated and unpainted low copper aluminum scrap of two or more alloys with a minimum thickness of 0.015 inches (.38 mm) and to be free of 2000 and 7000 series, hair wire, wire screen, punchings less 1/2 inch (1.25 cm) diam­ eter, dirt, and other non-metallic items. Grease and oil not to total more than 1%. Variations to this speci­ fication should be agreed upon prior to shipment between the buyer and seller."
600101,Stainless steel - 1.2083
10083,Nickel-Legierung
600146,"Iron, FeNi22Cr3, Waste, Clean"
18048,RAM con contactos de plata
600154,17% chromium punch
600264,New sheets New galvanized sheets (iron scrap E 8) ASN: 35103
10008,"Copper, Milberry 1, Wire, Other contaminations"
10070,"Aluminium, Cast Aluminium, Granules, Other contaminations"
10151,STAINLESS STEEL SCRAP
18020,"Tungsten, Widia Nickel, Solids, Other contaminations"
30014," The material as received must be dry and not to contain more than 2% free zinc, 1% maximum free magnesium, and 1.5% maximum  free iron and stainless with a maximum of 2% analytical iron. Not to contain more than a total 5% maximum of non-metallics, of which no more than 1% shall be rubber and plastics. To be free of excessively oxidized material. Any variations to be sold by special arrangement between buyer and seller."
10033,"Copper, Milberry 1, Cable - 38-62, Other casings"
10127,Candy (>95% Copper in different forms)
10017,Titanio
31025,"Discos de aluminio, 226 con hierro"
18012,"Aluminium rims, contaminated"
31056,"Shall consist of mixed yellow brass solids, including brass castings, rolled brass, rod brass, tubing and miscellaneous yellow brasses, including plated brass. Must be Must be free of manganese-bronze, aluminum-bronze, unsweated radiators or radiator parts, iron, and excessively dirty and corroded materials . Must also be free of any type of munitions including, but not limited to, bullet casings. "
10158,Aluminium mit Silber
600157,Copper punchings with 2% Iron
18071,Tableware tin
18070,"Chatarra de estaño, soldadura"
600205,Edelstahl 1.4401 (NC22)
10111,Geschossblei
31022,Old Ferrous Scrap (E3)
600049,Aluminio 1050 limpio en lingotes
31082,No. 1 HEAVY COPPER SOLIDS AND TUBING
18003,"Aluminium, Miscellaneous Aluminium, Solids, Clean"
10093,"Iron, Stainless steel - 1.4529, Solids, Clean"
17966,Used beverage cans
18024,"Copper, Miscellaneous copper, Solids, Other contaminations"
10078,"Aluminium, Whrought Aluminium 1xxxx series 1, Solids, Clean"
600050,V4A - Residuos
600078,"SECONDARY ALUMINIUM SCRAP (PRECONSUMER) AL 99,5%"
600253,1.4313 briquettes
18037,"Edelstahl, V2A, Nirosta, Niro"
10217,Kupfer Granulat mit SN
10062,"Shall consist of clean old alloy aluminum sheet of two or more alloys, free of foil, venetian blinds, castings, hair wire, screen wire, food or beverage containers, radiator shells, airplane sheet, bottle caps, plastic, dirt, and other non-metallic items. Oil and grease not to total more than 1% . Up to 10% Tale permitted."
10066,"Acero inoxidable, chatarra V2a, sucio"
18012,Bujes sucios
18065,BATTERY LUGS
18019,"Tungsten, Widia Nickel, Borings, Other contaminations"
30030,"Shall consist of one alloy (typically 6063). Material may contain ""butt ends"" from the extrusion pro­ cess but must be free of any foreign contamination. Anodized material is acceptable. Painted material or alloys other than 6063 must be agreed upon by buyer and seller."
10120,Stainless steel - 1.4462
10218,Copper shavings
18076,Al Chips
10005,Perfiles de extensión de aluminio
90003,Alu cable with Cu screen
18008,"Aluminium-copper radiator, contaminated"
10124,"Shall consist of clean 18-8 type stainless steel clips and solids containing a minimum 7% nickel, 16% chrome, and have a maximum of .50% molybde­ num, .50% copper, .045% phosphorous, and .03% sulfur, and otherwise free of harmful contaminants. Particulars concerning physical description, grading, additional analysis, and preparation to be agreed upon between buyer and seller."
10194,"Aluminium, Pure aluminium, Briquettes, Clean"
10038,Katalysator XS
18011,"Alufelgen, sauber"
18058,Compresor
10181,Heavy Melting Scrap as per ISRI (HSN Code 7204 4990)
600088,Stainless steel melting scrap grade 430
600043,"Aluminium, Aluminium bronze (89% Cu, 1% Fe, 10% Al), Turnings, Other contaminations"
30011,New ALMN (3xxx series)
600112,E2 und E8 Eisenbleche
18045,Leiterplatten Klasse 3
31021,Radiadores de AlCu (28 % Cu)
10059,"Shall consist of clean, untinned, uncoated, unalloyed copper wire and cable, free of brittle burnt wire. Wire gauge subject to agreement between buyer and seller. Free of copper tubing. Hydraulically briquet­ted copper subject to agreement."
600106,AISI 304L
18038,"Stainless steel, heat-resistant"
600186,Bronze CuSn6
10004,Alu-Kabel 60%
10174,"Zinc, Zamak 2, Solids, Clean"
600076,Duplex 1.4501
10086,"Titanium, Titanium Grade 2 CP 3, Turnings, Clean"
600091,"Acero inoxidable - 1.4301, recortes precisos"
31027,"Shall consist of clean 18-8 type stainless steel clips and solids containing a minimum 7% nickel, 16% chrome, and have a maximum of .50% molybde­ num, .50% copper, .045% phosphorous, and .03% sulfur, and otherwise free of harmful contaminants. Particulars concerning physical description, grading, additional analysis, and preparation to be agreed upon between buyer and seller."
18061,Eisenträger (E3)
18070,"Tin scrap, solder"
600191,Ms85 brass alloy
18036,"Messing, gemischt"
30024,"Aluminium, Whrought Aluminium 8xxx series 1, Sheets, Other contaminations"
600268,"Iron, E2+E8 Iron, Punchings, Coated in Nickel"
30001,"Copper, Milberry 1, Punchings, Clean"
600034,"Edelstahl 1.4313, rein"
10218,Copper turnings (Cu>95%)
18027,"Kupfer-Messing-Kühler, behaftet"
30011,CLEAN ALUMINUM LITHOGRAPHIC SHEETS
30002,No. 1 COPPER WIRE
600196,Acero inoxidable 410
10160,Zinnpulver
10070,Aluminium Schreddermaterial
600090,"Stainless steel - 1.4571, sheets"
600269,Mischschrott 15
600092,Chatarra refundible de hierro y acero de compresores (191212)
18031,"Copper Cable, min. 70% Cu"
30020,CLEAN ALUMINUM LITHOGRAPHIC SHEETS
19465,"Gold, Pure gold, Electronics, Cased in plastic"
600040,1.4903 Messerschrott
10090,"Shall consist of No. 1 bare, uncoated, unalloyed cop­per wire , commonly known as Bare Bright copper wire. Wire gauge subject to agreement between buyer and seller. Green copper wire and hydrauli­ cally compacted material to be subject to agreement between buyer and seller."
600057,"Alukabel 1050, neu"
10025,Schredder Material
18051,RAM mit Gold-Kontakten
10035,"Copper, tin-plated"
600141,Zinc coated Copper solids
10035,Cu tinned mix
600257,"Copper, CuFe0,1, Punchings, Clean"
31017,Car bundle
10078,Aluminium alloy
600186,Bronce CuSn6
31022,"Old thick steel scrap, predominantly more than 6 mm thick in sizes not exceeding 1,5x0,5x0,5 m prepared in a manner to ensure direct charging. May include tubes and hollow sections. Excludes vehicle body scrap an wheels from light vehicles. Must be free of rebars and merchant bars, free of metallic copper, tin, lead (and alloys), mechanical pieces and steriles to meet the aimed analytical contents. Refer to points B) and C) of the general conditions."
10055,"Shall consist of No. 1 bare, uncoated, unalloyed cop­ per wire (see Barley), not smaller than No. 16 B & S wire gauge (unless smaller wire gauge is mutually agreed upon), with various types of insulation . To be sold on sample or recovery basis, subject to agree­ ment between buyer and seller."
18003,MIXED ALUMINUM CASTINGS
30004,"Copper, Milberry 3, Granules, Clean"
600150,"Tinplate is light gauge, cold-reduced low-carbon steel sheet or strip, coated on both faces with commercially pure tin. It thus combines in one material the
strength and formability of steel and the corrosion resistance, solderability and good appearance of tin. Within this broad description, there exists today an
extremely wide range of products, tailor-made to meet particular end-use requirements. Production of the steel base and its subsequent coating with tin
are independent of each other, so that any set of properties in the steel, can in theory be combined with any tin coating. The composition of the steel used for
tinplate is closely controlled and according to the grade chosen and its manner of processing, various types with different formabilities (“tempers”) can be
produced. Tinplate is sold in a range of steel thicknesses, from around 0.5 mm to 0.13 mm. The steel can be coated with differing thicknesses of tin, and even
different thicknesses on the two faces (differential coatings) may be produced to cater for varying conditions at the internal and external surfaces of a container.
A variety of surface finishes are also produced for diverse applications. Tinplate has a special passivation treatment to stabilise the surface and improve adhesion
of lacquers; it also carries a very thin film of an oil to improve its handling and fabrication properties. This oil is, of course, compatible with food products.
The resulting wide variety of materials gives the user a great flexibility in choice and the ability to select precisely the right material for a given end use."
10016," Shall be made up of a combination of the nonfer­ rous metals: aluminum, copper, lead, magnesium, stainless steel, nickel, tin, and zinc, in elemental or alloyed (solid) form . The percentage of each metal within the nonferrous concentrate shall be subject to agreement between buyer and seller. Material generated by eddy current, air separation, flota- tion, screening, other segregation technique(s), or a combination thereof. Shall have passed one or more magnets to reduce or eliminate free iron and/or large iron attachments  . Shall be free of radioactive mate­ rial, dross, or ash. Material to be bought/sold under this guideline shall be identified as "" Zorba "" with a number to follow indicating the estimated percent­ age nonferrous metal content of the material (e.g., ""Zorba 90"" means the material contains approxi­ mately 90% nonferrous metal content). May also be screened to permit description by specific size ranges. (Refer also to Zorba under Mixed Metals.)"
30010,CLEAN ALUMINUM LITHOGRAPHIC SHEETS
18073,"Shall consist of miscellaneous old zinc base die cast­ings, with or without iron and other foreign attach­ ments. Must be free of borings, turnings, dross pieces, chunks, melted pieces and skimmings. All unmeltables, dirt. foreign attachments, and volatile substances (such as rubber, cork, plastic, grease, etc.) are deductible. Material containing in excess of 30% iron will not constitute good delivery."
18049,"Gold, Pure gold, Electronics, On silicon board"
18043,"Móviles, smartphones"
18022,"Heavy copper, berry min. 98% Cu"
600211,"Copper wire rod 8,00 mm"
600081,Mixed Aluminium alloy
31038,"Thick new production steel scrap predominantly more than 3 mm thick prepared in a manner to ensure direct charging. The steel scrap must be uncoated unless permitted by joint agreement and be free of rebars and merchant bars even from new production. Must be free of metallic copper, tin, lead (and alloys), mechanical pieces and steriles to meet the aimed analytical contents. Refer to points B) and C) of the general conditions."
18037,"Iron, Stainless steel - 1.4301, Solids, Clean"
18059,"Chatarra electrónica, variada"
10003,"Shall consist of new, clean, uncoated and unpainted low copper aluminum scrap of two or more alloys with a minimum thickness of 0.015 inches (.38 mm) and to be free of 2000 and 7000 series, hair wire, wire screen, punchings less 1/2 inch (1.25 cm) diam­ eter, dirt, and other non-metallic items. Grease and oil not to total more than 1%. Variations to this speci­ fication should be agreed upon prior to shipment between the buyer and seller."
30014,AlZn bare sheets (7000-series)
31074,Manguito de aluminio
18034,BRASS SHELL CASES WITH PRIMERS
18073,OLD ZINC DIE CAST SCRAP
600059,"Copper, Milberry 2, Coil, Clean"
31027,"Iron, Stainless steel - 1.4855, Solids, Clean"
600040,"Stainless steel 1.4903, Solids, clean"
10027,Chatarra de cizallado
10055,"Copper, Milberry 1, Wire, Lacquered"
10046,"Shall consist of clean 18-8 type stainless steel turn­ ings containing a minimum 7% nickel and 16% chrome, and to be free of nonferrous metals, non­ metallics, excessive iron, oil and other contaminants. Particulars concerning physical description, assay, and packaging to be agreed upon between buyer and seller."
10139,Módulos - materiales mezclados
600088,"Stainless steel - 1.4016, Solids"
600210,DC04 Punchings
10071,"Stainless steel, V2a scrap, nirosta, slightly contaminated"
600040,"Iron, Stainless steel - 1.4903, Solids, Clean"
31014,Edelstahl - 2.4851 (Alloy 601)
600189,Low manganese punch steel (Carbon steel)
30011,"Aluminium, Whrought Aluminium 3xxx series 1, Sheets, Clean"
31012,HIGH GRADE-LOW LEAD BRONZE/BRASS SOLIDS
18013,"Shall consist of all clean aluminum castings which may contain auto and airplane castings but no ingots, and to be free of iron, brass, dirt and other non-metallic items. Oil and grease not to total more than 2%."
10111,Bullet lead
600265,7m3 Mulde 1 
600040,Edehlstal 1.4903
31012,B101 Bronze
30011,"To consist of 1000 and/or 3000 series alloys , to be free of paper, plastic, excessively inked sheets, and any other contaminants. Minimum size of 3"" (8 cm) in any direction."
10071,"Acero inoxidable, chatarra V2a, nirosta, ligeramente contaminado"
600120,Brass punching tin coated 
18074,"Zinc, Pure Zinc, Solids, Clean"
10103,CLEAN ALUMINUM LITHOGRAPHIC SHEETS
18022,Berry
30052,Fe - Coils
10024,"Shall consist of clean, untinned, uncoated, unalloyed copper wire and cable, free of brittle burnt wire. Wire gauge subject to agreement between buyer and seller. Free of copper tubing. Hydraulically briquet­ted copper subject to agreement."
10089,"Shall consist of clean, unalloyed, uncoated copper clippings, punchings, bus bars, commutator segments, and clean copper tubing. Hydraulically briquetted cop­ per subject to agreement."
600213,"Aluminium, Whrought Aluminium 1050[45] series, Aerosol , Lacquered"
600073,Edelstahl - 1.4545 (NC62)
31034,New Ferrous Scrap (Low residuals uncoated (2)) (E6)
31011,"Tejido/malla, variado (cobre-latón)"
10166,"Tin, Pure tin 1, Ingot, Clean"
600265,"Non-metal, Non-metal, Non-metal, Clean"
18006,"Shall consist of clean old alloy aluminum sheet of two or more alloys, free of foil, venetian blinds, castings, hair wire, screen wire, food or beverage containers, radiator shells, airplane sheet, bottle caps, plastic, dirt, and other non-metallic items. Oil and grease not to total more than 1% . Up to 10% Tale permitted."
18071,"Tin, Pure tin 1, Solids, Clean"
600140,Kupfer verzinkt
600211,"Copper rods are made by rolling copper into long thin tubes to make wires or cables. The copper undergoes heating until it becomes soft enough to turn into a rod or wire, then cooled and drawn out into the desired shape."
18031,Cable de cobre de prueba 24141
30001,"Shall consist of No. 1 bare, uncoated, unalloyed cop­ per wire scrap nodules, chopped or shredded, free of tin, lead, zinc, aluminum, iron, other metallic impuri­ ties, insulation, and other foreign contamination. Minimum copper 99%. Gauge smaller than No. 16 B & Swire and hydraulically compacted material sub­ ject to agreement between buyer and seller."
18014,"Cast aluminium, old"
31026,Stainless steel - 1.4859
10135,No. 1 COPPER WIRE
10010,"Shall consist of new or unused, clean, zinc base die castings. Castings to be unplated, unpainted, and free from corrosion"
10016,SHREDDED NONFERROUS SCRAP (predominantly aluminum)
3010,Virutas de torneado de hierro E5
600265,This is a placeholder for Eaton
19556,"Lead, Unalloyed Lead, Solids, Clean"
30010,Chapas desnudas de AlCu (serie 2000)
10045,"Edelstahl, V2A Schrott, Nirosta, Späne"
10212,MIXED ELECTRIC MOTORS
10198,"Shall consist of red brass scrap, valves, machinery bearings and other machinery parts, including mis­ cellaneous castings made of copper, tin, zinc, and/or lead. Shall be free of semi-red brass castings (78% to 81% copper); railroad car boxes and other similar high-lead alloys; cocks and faucets; closed water meters; gates; pot pieces; ingots and burned brass; aluminum, silicon, and manganese bronzes; iron and non-metallics. No piece to measure more than 12"" over any one part or weigh over 100 lbs. Heavier pieces acceptable upon mutual agreement between buyer and seller."
10038,Catalytic Converter XS
10200,"Aluminium, Aluminium Bronze, Cable - 70-30, Clean"
600202,Kohlenstoffstahl / Blechschrott (C13/C24/C32)
10118,"Copper, Milberry 2, Solids, Other adhesions"
10148,Pallete
18022,"Copper, Milberry 2, Wire, Oxidized (rusted)"
10174,NEW ZINC DIE CAST SCRAP
600158,"Copper composites, Cu 3% Fe, Punchings, Clean"
10174,Zamak
18067,Copper alloy
10212,Electric motors - large
600087,Chapas de acero inoxidable - 304
10115,No. 2 COPPER WIRE
600063,Edelstahl 1.7225
10072,SHREDDED NONFERROUS SCRAP (predominantly aluminum)
600121,"Copper, Brass 1, Solids, Clean"
18052,"CPU, plastic, miscellaneous"
10063,Alu Billet 606 - 7in
18003,"Aluminium, gemischt"
10007,Cu Junkers
